,title,total_rater,average_rating,GMM_labels,HIE_labels,KMeans_labels
2447,2516,45,1.84,3.0,17.0,29.0
2448,2517,273,3.06,15.0,38.0,15.0
2449,2518,294,3.47,9.0,62.0,34.0
2450,2519,96,3.23,15.0,35.0,57.0
2451,2520,179,3.15,19.0,55.0,3.0
2452,2521,84,2.63,13.0,29.0,40.0
2453,2522,79,2.35,3.0,29.0,40.0
2454,2523,42,2.31,17.0,29.0,40.0
2455,2524,266,3.02,19.0,60.0,3.0
2456,2525,153,2.24,15.0,37.0,66.0
2457,2526,131,2.37,13.0,35.0,40.0
2458,2527,636,3.42,10.0,60.0,25.0
2459,2528,626,3.47,2.0,60.0,25.0
2460,2529,1162,3.71,8.0,69.0,55.0
2461,2530,365,2.95,19.0,60.0,25.0
2462,2531,312,2.83,19.0,60.0,66.0
2463,2532,358,2.84,19.0,60.0,66.0
2464,2533,463,3.04,2.0,60.0,25.0
2465,2534,17,2.53,3.0,18.0,48.0
2466,2535,119,2.85,19.0,55.0,3.0
2467,2536,37,1.89,13.0,29.0,64.0
2468,2537,34,1.94,13.0,29.0,48.0
2469,2538,5,3.6,1.0,4.0,9.0
2470,2539,616,3.39,9.0,61.0,62.0
2471,2540,156,3.03,4.0,39.0,53.0
2472,2541,559,3.22,14.0,40.0,24.0
2473,2542,625,3.9,5.0,57.0,46.0
2474,2543,2,3.5,1.0,4.0,9.0
2475,2544,18,2.78,1.0,8.0,20.0
2476,2545,12,2.83,11.0,22.0,64.0
2477,2546,169,2.94,17.0,31.0,38.0
2478,2547,0,0.0,,,
2479,2548,105,2.23,15.0,37.0,45.0
2480,2549,175,2.23,4.0,30.0,51.0
2481,2550,183,3.5,19.0,36.0,66.0
2482,2551,189,3.29,19.0,49.0,3.0
2483,2552,37,2.22,17.0,32.0,6.0
2484,2553,219,3.36,19.0,35.0,66.0
2485,2554,136,3.18,13.0,35.0,57.0
2486,2555,164,1.7,17.0,34.0,32.0
2487,2556,1,3.0,1.0,4.0,9.0
2488,2557,5,3.4,1.0,7.0,43.0
2489,2558,235,2.74,14.0,44.0,52.0
2490,2559,27,2.59,3.0,6.0,32.0
2491,2560,171,3.11,15.0,37.0,10.0
2492,2561,131,3.04,4.0,41.0,33.0
2493,2562,9,3.78,1.0,4.0,9.0
2494,2563,1,3.0,1.0,4.0,9.0
2495,2564,0,0.0,,,
2496,2565,372,3.95,10.0,53.0,11.0
2497,2566,40,2.42,3.0,6.0,32.0
2498,2567,302,3.2,14.0,44.0,1.0
2499,2568,214,2.11,4.0,31.0,38.0
2500,2569,9,3.78,1.0,2.0,28.0
2501,2570,102,3.6,11.0,20.0,0.0
2502,2571,2589,4.32,8.0,68.0,16.0
2503,2572,700,3.42,14.0,40.0,24.0
2504,2573,48,3.42,11.0,23.0,60.0
2505,2574,199,2.67,17.0,31.0,38.0
2506,2575,140,4.0,11.0,20.0,0.0
2507,2576,3,2.0,1.0,2.0,28.0
2508,2577,28,3.29,11.0,23.0,0.0
2509,2578,4,3.5,1.0,4.0,9.0
2510,2579,29,3.79,11.0,24.0,68.0
2511,2580,722,3.85,5.0,57.0,46.0
2512,2581,624,3.17,14.0,40.0,24.0
2513,2582,66,3.11,3.0,33.0,47.0
2514,2583,235,3.61,0.0,49.0,61.0
2515,2584,1,3.0,6.0,1.0,7.0
2516,2585,48,3.85,11.0,9.0,60.0
2517,2586,25,2.96,3.0,33.0,12.0
2518,2587,102,2.96,17.0,25.0,6.0
2519,2588,0,0.0,,,
2520,2589,64,2.73,11.0,22.0,64.0
2521,2590,48,3.04,11.0,22.0,60.0
2522,2591,2,2.0,1.0,3.0,9.0
2523,2592,1,3.0,1.0,6.0,2.0
2524,2593,35,3.71,1.0,16.0,42.0
2525,2594,62,3.95,11.0,23.0,60.0
2526,2595,0,0.0,,,
2527,2596,139,3.62,17.0,28.0,38.0
2528,2597,64,2.61,17.0,32.0,6.0
2529,2598,533,3.02,14.0,40.0,24.0
2530,2599,1521,3.93,5.0,56.0,50.0
2531,2600,410,3.26,0.0,40.0,67.0
2532,2601,0,0.0,,,
2533,2602,6,2.83,1.0,4.0,9.0
2534,2603,0,0.0,,,
2535,2604,0,0.0,,,
2536,2605,777,3.17,14.0,40.0,24.0
2537,2606,207,2.72,4.0,37.0,10.0
2538,2607,68,4.09,11.0,24.0,68.0
2539,2608,5,2.6,1.0,2.0,28.0
2540,2609,67,4.22,11.0,23.0,60.0
2541,2610,41,3.88,11.0,23.0,60.0
2542,2611,146,3.91,0.0,20.0,22.0
2543,2612,135,4.09,12.0,10.0,31.0
2544,2613,281,3.1,19.0,36.0,66.0
2545,2614,44,1.93,3.0,17.0,29.0
2546,2615,189,3.01,16.0,27.0,53.0
2547,2616,624,2.68,8.0,69.0,19.0
2548,2617,1007,3.32,8.0,69.0,19.0
2549,2618,46,3.89,11.0,23.0,60.0
2550,2619,1,3.0,1.0,4.0,9.0
2551,2620,36,3.69,11.0,23.0,60.0
2552,2621,69,3.65,11.0,23.0,60.0
2553,2622,415,3.35,14.0,26.0,52.0
2554,2623,4,2.75,1.0,3.0,9.0
2555,2624,101,4.09,11.0,9.0,68.0
2556,2625,66,3.08,4.0,33.0,51.0
2557,2626,35,3.57,11.0,24.0,68.0
2558,2627,14,3.43,1.0,9.0,2.0
2559,2628,2250,3.41,8.0,69.0,49.0
2560,2629,144,2.75,17.0,31.0,38.0
2561,2630,41,3.51,11.0,9.0,60.0
2562,2631,5,2.0,7.0,15.0,65.0
2563,2632,11,3.27,1.0,4.0,9.0
2564,2633,162,3.54,19.0,35.0,66.0
2565,2634,93,3.25,15.0,35.0,57.0
2566,2635,31,3.03,3.0,19.0,5.0
2567,2636,13,2.46,1.0,4.0,5.0
2568,2637,33,2.67,13.0,19.0,57.0
2569,2638,36,2.83,13.0,19.0,57.0
2570,2639,163,3.2,0.0,55.0,35.0
2571,2640,1222,3.54,8.0,69.0,16.0
2572,2641,845,3.16,8.0,69.0,55.0
2573,2642,511,2.34,2.0,71.0,55.0
2574,2643,332,1.89,2.0,48.0,13.0
2575,2644,238,3.83,19.0,36.0,66.0
2576,2645,101,3.34,15.0,35.0,57.0
2577,2646,39,2.87,13.0,19.0,57.0
2578,2647,52,3.19,13.0,19.0,57.0
2579,2648,405,3.98,19.0,36.0,36.0
2580,2649,65,3.32,13.0,19.0,57.0
2581,2650,33,2.76,13.0,19.0,57.0
2582,2651,82,3.15,15.0,19.0,57.0
2583,2652,51,2.92,3.0,19.0,57.0
2584,2653,42,2.76,13.0,19.0,57.0
2585,2654,134,3.76,15.0,35.0,57.0
2586,2655,47,1.77,15.0,17.0,29.0
2587,2656,62,2.77,15.0,19.0,57.0
2588,2657,1233,3.29,18.0,63.0,37.0
2589,2658,11,3.09,1.0,19.0,5.0
2590,2659,46,3.17,13.0,11.0,21.0
2591,2660,135,3.9,13.0,35.0,57.0
2592,2661,94,3.36,13.0,19.0,57.0
2593,2662,565,3.86,19.0,60.0,25.0
2594,2663,53,3.08,13.0,19.0,57.0
2595,2664,627,3.91,10.0,60.0,25.0
2596,2665,71,3.42,13.0,19.0,57.0
2597,2666,28,3.21,3.0,19.0,5.0
2598,2667,58,2.62,13.0,19.0,57.0
2599,2668,273,2.53,15.0,36.0,15.0
2600,2669,107,3.74,13.0,18.0,48.0
2601,2670,220,4.0,13.0,12.0,8.0
2602,2671,780,3.66,9.0,61.0,62.0
2603,2672,391,3.19,4.0,40.0,24.0
2604,2673,7,3.86,1.0,7.0,43.0
2605,2674,26,2.69,1.0,9.0,2.0
2606,2675,10,3.4,1.0,8.0,20.0
2607,2676,266,3.14,17.0,31.0,38.0
2608,2677,230,4.06,11.0,20.0,68.0
2609,2678,25,3.12,1.0,4.0,2.0
2610,2679,5,2.6,1.0,4.0,9.0
2611,2680,0,0.0,,,
2612,2681,43,3.6,3.0,6.0,68.0
2613,2682,88,4.06,11.0,20.0,0.0
2614,2683,1434,3.39,9.0,57.0,46.0
2615,2684,0,0.0,,,
2616,2685,4,3.0,1.0,4.0,9.0
2617,2686,583,3.96,0.0,49.0,41.0
2618,2687,442,3.67,16.0,64.0,27.0
2619,2688,691,3.14,14.0,40.0,24.0
2620,2689,41,3.39,11.0,24.0,68.0
2621,2690,390,3.7,0.0,50.0,22.0
2622,2691,20,2.95,11.0,16.0,42.0
2623,2692,1071,4.22,5.0,56.0,26.0
2624,2693,224,3.86,0.0,39.0,67.0
2625,2694,791,3.14,14.0,40.0,24.0
2626,2695,11,2.18,1.0,3.0,9.0
2627,2696,81,3.69,11.0,23.0,68.0
2628,2697,48,3.73,11.0,9.0,68.0
2629,2698,0,0.0,,,
2630,2699,1367,3.0,8.0,69.0,49.0
2631,2700,1269,3.76,5.0,56.0,46.0
2632,2701,902,2.16,2.0,40.0,13.0
2633,2702,395,3.07,14.0,40.0,24.0
2634,2703,1,3.0,1.0,4.0,9.0
2635,2704,41,3.07,11.0,9.0,60.0
2636,2705,7,2.71,1.0,7.0,43.0
2637,2706,1389,3.71,9.0,57.0,46.0
2638,2707,634,3.5,14.0,40.0,24.0
2639,2708,47,3.83,11.0,16.0,60.0
2640,2709,232,3.18,17.0,31.0,6.0
2641,2710,1237,3.03,5.0,58.0,46.0
2642,2711,32,3.56,11.0,23.0,60.0
2643,2712,945,3.2,5.0,57.0,46.0
2644,2713,421,2.5,14.0,38.0,10.0
2645,2714,87,3.25,3.0,31.0,47.0
2646,2715,22,2.23,11.0,22.0,64.0
2647,2716,2180,3.91,18.0,67.0,16.0
2648,2717,564,2.91,9.0,62.0,34.0
2649,2718,383,3.13,14.0,40.0,24.0
2650,2719,476,2.38,14.0,38.0,10.0
2651,2720,373,2.17,16.0,27.0,27.0
2652,2721,85,3.76,11.0,24.0,68.0
2653,2722,598,2.87,2.0,40.0,13.0
2654,2723,853,3.01,9.0,57.0,46.0
2655,2724,650,3.12,14.0,40.0,52.0
2656,2725,94,3.75,11.0,20.0,0.0
2657,2726,130,4.17,12.0,11.0,31.0
2658,2727,32,3.47,13.0,16.0,44.0
2659,2728,425,4.02,10.0,52.0,36.0
2660,2729,201,3.87,12.0,10.0,31.0
2661,2730,169,3.55,12.0,10.0,31.0
2662,2731,187,4.32,12.0,10.0,31.0
2663,2732,148,3.98,12.0,10.0,31.0
2664,2733,50,2.44,17.0,29.0,40.0
2665,2734,466,3.36,19.0,41.0,3.0
2666,2735,459,2.9,9.0,62.0,34.0
2667,2736,225,3.44,19.0,54.0,35.0
2668,2737,23,2.91,3.0,30.0,12.0
2669,2738,79,3.46,0.0,10.0,21.0
2670,2739,449,3.86,10.0,54.0,69.0
2671,2740,17,2.65,3.0,4.0,29.0
2672,2741,61,3.02,4.0,29.0,40.0
2673,2742,1,2.0,6.0,1.0,7.0
2674,2743,24,3.38,11.0,21.0,12.0
2675,2744,38,3.68,13.0,16.0,18.0
2676,2745,228,3.9,19.0,55.0,3.0
2677,2746,935,3.33,18.0,63.0,4.0
2678,2747,356,3.31,19.0,36.0,3.0
2679,2748,137,2.05,4.0,27.0,51.0
2680,2749,87,3.22,19.0,29.0,21.0
2681,2750,284,3.7,10.0,52.0,41.0
2682,2751,53,2.81,11.0,29.0,64.0
2683,2752,185,2.96,19.0,64.0,3.0
2684,2753,57,3.49,0.0,29.0,21.0
2685,2754,12,1.83,3.0,17.0,29.0
2686,2755,31,2.68,11.0,22.0,64.0
2687,2756,32,3.22,3.0,30.0,40.0
2688,2757,135,3.82,12.0,10.0,21.0
2689,2758,31,2.84,11.0,23.0,60.0
2690,2759,430,3.35,14.0,40.0,24.0
2691,2760,7,3.43,1.0,7.0,9.0
2692,2761,674,4.05,16.0,64.0,67.0
2693,2762,2458,4.41,18.0,66.0,50.0
2694,2763,1089,3.64,2.0,40.0,19.0
2695,2764,280,3.6,19.0,55.0,3.0
2696,2765,7,2.71,1.0,7.0,2.0
2697,2766,33,3.52,11.0,24.0,68.0
2698,2767,25,3.08,11.0,21.0,60.0
2699,2768,13,3.23,1.0,9.0,2.0
2700,2769,77,3.22,11.0,24.0,0.0
2701,2770,935,3.26,5.0,57.0,46.0
2702,2771,171,2.89,17.0,31.0,47.0
2703,2772,246,3.03,17.0,31.0,38.0
2704,2773,14,2.93,1.0,4.0,2.0
2705,2774,68,3.51,11.0,24.0,68.0
2706,2775,14,3.29,1.0,4.0,2.0
2707,2776,13,3.77,1.0,9.0,2.0
2708,2777,5,2.0,1.0,4.0,9.0
2709,2778,29,2.55,17.0,33.0,12.0
2710,2779,345,3.62,10.0,53.0,69.0
2711,2780,82,3.18,13.0,19.0,57.0
2712,2781,63,3.17,13.0,19.0,57.0
2713,2782,107,3.5,15.0,35.0,57.0
2714,2783,10,2.6,7.0,16.0,65.0
2715,2784,63,3.21,13.0,19.0,57.0
2716,2785,25,3.04,13.0,16.0,57.0
2717,2786,72,2.42,17.0,29.0,40.0
2718,2787,162,2.9,15.0,38.0,15.0
2719,2788,451,4.14,10.0,53.0,36.0
2720,2789,165,2.99,15.0,37.0,66.0
2721,2790,61,2.66,15.0,37.0,45.0
2722,2791,1730,3.97,18.0,67.0,4.0
2723,2792,558,2.98,9.0,62.0,34.0
2724,2793,265,2.75,15.0,38.0,10.0
2725,2794,384,2.92,9.0,62.0,34.0
2726,2795,549,3.84,9.0,62.0,34.0
2727,2796,240,2.95,14.0,45.0,34.0
2728,2797,1491,3.86,18.0,67.0,4.0
2729,2798,160,1.93,14.0,25.0,1.0
2730,2799,99,1.56,17.0,32.0,6.0
2731,2800,22,3.05,3.0,6.0,2.0
2732,2801,91,3.52,11.0,20.0,0.0
2733,2802,305,3.09,2.0,60.0,30.0
2734,2803,346,3.27,9.0,58.0,58.0
2735,2804,1352,4.24,18.0,67.0,4.0
2736,2805,448,2.87,14.0,40.0,24.0
2737,2806,199,2.63,17.0,31.0,38.0
2738,2807,91,1.76,4.0,30.0,51.0
2739,2808,375,2.51,2.0,46.0,13.0
2740,2809,20,2.55,3.0,21.0,47.0
2741,2810,41,3.93,3.0,6.0,2.0
2742,2811,2,4.0,7.0,13.0,23.0
2743,2812,46,3.24,11.0,21.0,12.0
2744,2813,29,3.66,1.0,24.0,2.0
2745,2814,8,2.62,7.0,16.0,65.0
2746,2815,271,2.59,2.0,47.0,30.0
2747,2816,148,1.86,4.0,30.0,51.0
2748,2817,125,1.64,4.0,30.0,51.0
2749,2818,58,1.6,13.0,18.0,48.0
2750,2819,319,4.04,10.0,55.0,36.0
2751,2820,53,3.57,13.0,16.0,18.0
2752,2821,3,2.67,7.0,14.0,23.0
2753,2822,263,3.05,14.0,48.0,30.0
2754,2823,4,2.5,1.0,6.0,2.0
2755,2824,14,3.93,1.0,4.0,2.0
2756,2825,4,2.75,1.0,7.0,43.0
2757,2826,750,3.16,2.0,40.0,13.0
2758,2827,328,2.44,4.0,31.0,38.0
2759,2828,121,2.11,17.0,34.0,32.0
2760,2829,157,2.96,0.0,50.0,52.0
2761,2830,11,3.55,7.0,15.0,65.0
2762,2831,8,3.25,1.0,4.0,9.0
2763,2832,0,0.0,,,
2764,2833,6,3.67,1.0,4.0,9.0
2765,2834,18,3.56,3.0,8.0,47.0
2766,2835,56,2.54,4.0,30.0,51.0
2767,2836,163,3.29,17.0,25.0,38.0
2768,2837,21,3.38,3.0,24.0,2.0
2769,2838,0,0.0,,,
2770,2839,10,4.3,1.0,9.0,2.0
2771,2840,419,2.9,14.0,31.0,24.0
2772,2841,487,3.63,14.0,40.0,24.0
2773,2842,42,3.45,3.0,6.0,47.0
2774,2843,23,3.87,1.0,9.0,2.0
2775,2844,83,3.18,0.0,28.0,0.0
2776,2845,1,1.0,1.0,4.0,9.0
2777,2846,166,3.37,17.0,27.0,27.0
2778,2847,33,3.91,13.0,12.0,63.0
2779,2848,41,3.95,13.0,16.0,18.0
2780,2849,30,2.8,11.0,29.0,64.0
2781,2850,7,2.71,1.0,7.0,43.0
2782,2851,133,2.44,19.0,35.0,66.0
2783,2852,163,3.74,19.0,55.0,11.0
2784,2853,28,2.89,3.0,17.0,29.0
2785,2854,11,2.36,1.0,4.0,5.0
2786,2855,10,2.3,3.0,17.0,29.0
2787,2856,90,2.78,3.0,6.0,48.0
2788,2857,399,3.7,10.0,53.0,36.0
2789,2858,3427,4.32,18.0,56.0,50.0
2790,2859,238,4.23,12.0,10.0,31.0
2791,2860,128,3.26,17.0,25.0,6.0
2792,2861,354,3.15,17.0,31.0,38.0
2793,2862,89,2.58,19.0,29.0,40.0
2794,2863,517,3.89,10.0,53.0,36.0
2795,2864,28,2.82,11.0,8.0,12.0
2796,2865,20,3.05,1.0,4.0,2.0
2797,2866,199,3.69,19.0,55.0,11.0
2798,2867,306,3.43,2.0,38.0,15.0
2799,2868,63,2.3,15.0,37.0,45.0
2800,2869,3,2.67,1.0,4.0,9.0
2801,2870,193,3.59,12.0,53.0,11.0
2802,2871,729,3.94,10.0,51.0,37.0
2803,2872,741,3.81,8.0,69.0,25.0
2804,2873,22,2.68,11.0,23.0,60.0
2805,2874,67,3.52,13.0,12.0,63.0
2806,2875,291,3.26,14.0,43.0,35.0
2807,2876,43,2.65,3.0,34.0,32.0
2808,2877,211,3.01,19.0,55.0,11.0
2809,2878,34,2.26,15.0,17.0,29.0
2810,2879,164,3.46,4.0,39.0,51.0
2811,2880,72,3.46,3.0,33.0,47.0
2812,2881,786,3.2,14.0,40.0,24.0
2813,2882,118,2.8,3.0,6.0,47.0
2814,2883,277,3.55,0.0,50.0,61.0
2815,2884,42,2.57,17.0,22.0,47.0
2816,2885,61,3.36,11.0,20.0,0.0
2817,2886,33,2.24,3.0,6.0,2.0
2818,2887,4,2.25,1.0,2.0,28.0
2819,2888,119,2.78,17.0,31.0,47.0
2820,2889,287,3.44,14.0,42.0,52.0
2821,2890,1021,3.81,18.0,56.0,50.0
2822,2891,185,3.49,0.0,28.0,54.0
2823,2892,12,2.5,3.0,23.0,42.0
2824,2893,42,2.88,3.0,8.0,20.0
2825,2894,32,2.62,11.0,9.0,68.0
2826,2895,2,3.0,1.0,4.0,9.0
2827,2896,28,3.32,13.0,18.0,48.0
2828,2897,20,3.25,13.0,16.0,18.0
2829,2898,102,2.75,15.0,37.0,45.0
2830,2899,117,3.55,19.0,26.0,40.0
2831,2900,161,2.68,15.0,37.0,45.0
2832,2901,330,3.2,15.0,37.0,66.0
2833,2902,164,2.42,15.0,38.0,15.0
2834,2903,98,2.05,15.0,37.0,45.0
2835,2904,17,3.76,13.0,16.0,44.0
2836,2905,69,4.61,13.0,16.0,18.0
2837,2906,250,2.33,17.0,31.0,38.0
2838,2907,213,2.45,17.0,31.0,6.0
2839,2908,850,4.01,5.0,49.0,41.0
2840,2909,1,4.0,1.0,4.0,9.0
2841,2910,0,0.0,,,
2842,2911,7,3.29,7.0,15.0,65.0
2843,2912,474,3.68,5.0,49.0,61.0
2844,2913,17,3.29,1.0,4.0,2.0
2845,2914,11,2.18,1.0,4.0,9.0
2846,2915,851,3.64,18.0,65.0,4.0
2847,2916,1996,3.68,8.0,68.0,16.0
2848,2917,503,4.03,10.0,55.0,69.0
2849,2918,1473,4.12,18.0,67.0,4.0
2850,2919,390,3.9,10.0,51.0,36.0
2851,2920,100,4.19,13.0,11.0,63.0
2852,2921,317,3.88,19.0,55.0,3.0
2853,2922,241,3.75,19.0,55.0,3.0
2854,2923,17,3.41,13.0,16.0,18.0
2855,2924,133,3.91,11.0,29.0,68.0
2856,2925,57,4.23,13.0,11.0,18.0
2857,2926,445,3.35,10.0,54.0,69.0
2858,2927,99,4.08,13.0,11.0,63.0
2859,2928,77,3.34,19.0,29.0,21.0
2860,2929,215,3.47,12.0,55.0,11.0
2861,2930,5,4.4,1.0,4.0,9.0
2862,2931,10,4.3,1.0,3.0,9.0
2863,2932,118,3.96,12.0,10.0,31.0
2864,2933,9,3.44,7.0,15.0,65.0
2865,2934,5,2.4,1.0,4.0,9.0
2866,2935,145,4.19,12.0,12.0,63.0
2867,2936,161,4.09,12.0,12.0,63.0
2868,2937,104,4.29,13.0,11.0,63.0
2869,2938,30,3.74,11.0,24.0,20.0
2870,2939,52,3.5,13.0,16.0,63.0
2871,2940,107,4.01,13.0,11.0,63.0
2872,2941,280,3.61,12.0,53.0,11.0
2873,2942,362,3.1,9.0,54.0,69.0
2874,2943,160,3.78,11.0,20.0,0.0
2875,2944,707,4.0,10.0,60.0,25.0
2876,2945,28,2.68,11.0,22.0,21.0
2877,2946,291,3.77,12.0,53.0,11.0
2878,2947,897,3.97,18.0,60.0,25.0
2879,2948,771,3.89,10.0,60.0,25.0
2880,2949,646,3.87,10.0,60.0,25.0
2881,2950,346,2.33,9.0,48.0,34.0
2882,2951,522,3.99,19.0,60.0,25.0
2883,2952,186,3.75,0.0,50.0,61.0
2884,2953,341,2.39,16.0,48.0,1.0
2885,2954,0,0.0,,,
2886,2955,4,2.0,3.0,5.0,39.0
2887,2956,141,3.13,19.0,55.0,3.0
2888,2957,0,0.0,,,
2889,2958,0,0.0,,,
2890,2959,1451,4.08,5.0,56.0,50.0
2891,2960,4,2.75,1.0,4.0,9.0
2892,2961,280,2.82,17.0,31.0,38.0
2893,2962,10,3.4,1.0,4.0,2.0
2894,2963,17,3.71,11.0,8.0,20.0
2895,2964,12,3.33,1.0,4.0,2.0
2896,2965,72,2.03,3.0,33.0,47.0
2897,2966,429,4.06,0.0,50.0,22.0
2898,2967,127,3.75,12.0,10.0,8.0
2899,2968,1010,3.69,18.0,69.0,37.0
2900,2969,91,3.91,13.0,11.0,63.0
2901,2970,98,3.96,12.0,10.0,31.0
2902,2971,317,3.82,12.0,52.0,11.0
2903,2972,65,4.02,11.0,16.0,18.0
2904,2973,459,4.05,10.0,51.0,41.0
2905,2974,67,1.84,15.0,37.0,45.0
2906,2975,111,3.04,3.0,31.0,47.0
2907,2976,557,3.07,14.0,40.0,24.0
2908,2977,45,2.91,3.0,6.0,47.0
2909,2978,103,2.84,17.0,31.0,38.0
2910,2979,37,2.19,3.0,33.0,12.0
2911,2980,0,0.0,,,
2912,2981,15,3.73,1.0,4.0,2.0
2913,2982,38,2.11,15.0,17.0,45.0
2914,2983,81,3.99,13.0,12.0,8.0
2915,2984,9,3.44,1.0,4.0,9.0
2916,2985,1228,3.45,8.0,69.0,16.0
2917,2986,493,2.38,2.0,71.0,13.0
2918,2987,1798,3.68,18.0,67.0,16.0
2919,2988,108,3.64,12.0,52.0,31.0
2920,2989,424,3.5,2.0,71.0,30.0
2921,2990,385,3.2,2.0,71.0,30.0
2922,2991,422,3.59,2.0,60.0,25.0
2923,2992,31,2.48,3.0,17.0,29.0
2924,2993,404,3.71,2.0,60.0,25.0
2925,2994,10,3.5,1.0,9.0,43.0
2926,2995,341,2.31,15.0,37.0,10.0
2927,2996,133,3.43,11.0,31.0,64.0
2928,2997,2240,4.13,18.0,56.0,50.0
2929,2998,13,3.54,7.0,16.0,42.0
2930,2999,4,4.0,1.0,4.0,9.0
2931,3000,345,4.15,0.0,39.0,67.0
2932,3001,6,1.67,1.0,4.0,2.0
2933,3002,35,3.91,11.0,24.0,68.0
2934,3003,8,3.25,1.0,4.0,9.0
2935,3004,252,2.48,17.0,31.0,38.0
2936,3005,640,3.38,14.0,40.0,24.0
2937,3006,884,4.06,5.0,56.0,26.0
2938,3007,295,4.01,0.0,50.0,54.0
2939,3008,51,3.73,11.0,23.0,60.0
2940,3009,0,0.0,,,
2941,3010,35,3.6,11.0,9.0,20.0
2942,3011,149,3.61,12.0,10.0,31.0
2943,3012,10,3.4,1.0,4.0,28.0
2944,3013,65,2.89,15.0,17.0,45.0
2945,3014,49,2.92,17.0,29.0,40.0
2946,3015,144,3.38,19.0,55.0,3.0
2947,3016,446,3.16,2.0,38.0,15.0
2948,3017,103,2.53,15.0,37.0,45.0
2949,3018,248,3.48,15.0,36.0,66.0
2950,3019,416,3.92,10.0,49.0,41.0
2951,3020,524,3.45,8.0,70.0,19.0
2952,3021,36,2.86,15.0,17.0,29.0
2953,3022,206,4.37,12.0,10.0,31.0
2954,3023,0,0.0,,,
2955,3024,161,2.35,15.0,37.0,66.0
2956,3025,14,3.29,3.0,18.0,48.0
2957,3026,8,1.5,1.0,4.0,5.0
2958,3027,7,1.14,1.0,4.0,5.0
2959,3028,139,3.76,12.0,53.0,11.0
2960,3029,190,3.27,19.0,60.0,3.0
2961,3030,215,4.4,13.0,11.0,31.0
2962,3031,53,2.15,17.0,32.0,6.0
2963,3032,224,3.54,19.0,36.0,66.0
2964,3033,899,3.28,8.0,69.0,49.0
2965,3034,343,3.74,16.0,64.0,59.0
2966,3035,421,4.15,10.0,52.0,36.0
2967,3036,174,3.23,19.0,55.0,3.0
2968,3037,591,4.04,10.0,52.0,36.0
2969,3038,74,4.2,13.0,11.0,63.0
2970,3039,838,3.83,18.0,65.0,4.0
2971,3040,315,3.31,9.0,62.0,34.0
2972,3041,73,1.7,17.0,29.0,40.0
2973,3042,65,1.55,17.0,29.0,6.0
2974,3043,40,1.73,3.0,32.0,39.0
2975,3044,583,3.86,5.0,56.0,26.0
2976,3045,118,3.09,0.0,50.0,35.0
2977,3046,85,3.49,11.0,24.0,68.0
2978,3047,18,3.56,13.0,16.0,18.0
2979,3048,71,2.35,17.0,29.0,40.0
2980,3049,37,3.24,13.0,12.0,44.0
2981,3050,16,3.12,3.0,6.0,2.0
2982,3051,161,2.95,17.0,31.0,38.0
2983,3052,989,3.71,9.0,56.0,46.0
2984,3053,341,3.02,4.0,31.0,38.0
2985,3054,136,1.98,17.0,34.0,32.0
2986,3055,82,3.39,11.0,20.0,0.0
2987,3056,6,3.67,3.0,5.0,39.0
2988,3057,2,4.0,1.0,4.0,9.0
2989,3058,12,2.17,3.0,4.0,5.0
2990,3059,0,0.0,,,
2991,3060,558,3.83,5.0,49.0,26.0
2992,3061,275,3.88,12.0,53.0,11.0
2993,3062,352,3.97,19.0,55.0,3.0
2994,3063,139,2.72,14.0,41.0,33.0
2995,3064,60,2.5,17.0,33.0,39.0
2996,3065,1,4.0,1.0,4.0,9.0
2997,3066,194,3.7,19.0,55.0,3.0
2998,3067,352,3.89,12.0,10.0,31.0
2999,3068,378,3.87,10.0,51.0,36.0
3000,3069,55,3.82,13.0,11.0,18.0
3001,3070,610,3.39,2.0,60.0,25.0
3002,3071,327,3.76,5.0,54.0,69.0
3003,3072,981,3.79,10.0,65.0,69.0
3004,3073,33,3.24,13.0,16.0,48.0
3005,3074,222,3.79,19.0,55.0,3.0
3006,3075,69,3.99,13.0,11.0,31.0
3007,3076,93,3.71,13.0,12.0,63.0
3008,3077,88,4.23,11.0,24.0,68.0
3009,3078,155,3.65,11.0,28.0,0.0
3010,3079,145,3.88,11.0,20.0,22.0
3011,3080,0,0.0,,,
3012,3081,1066,3.52,9.0,58.0,46.0
3013,3082,862,3.38,2.0,70.0,19.0
3014,3083,393,4.09,0.0,50.0,22.0
3015,3084,2,3.5,1.0,3.0,9.0
3016,3085,2,2.5,1.0,4.0,9.0
3017,3086,81,3.58,13.0,26.0,40.0
3018,3087,516,3.48,9.0,62.0,34.0
3019,3088,356,4.09,10.0,53.0,36.0
3020,3089,251,4.36,12.0,10.0,31.0
3021,3090,177,4.14,12.0,10.0,31.0
3022,3091,141,4.28,13.0,11.0,63.0
3023,3092,20,4.0,1.0,2.0,28.0
3024,3093,208,3.7,12.0,10.0,31.0
3025,3094,100,3.85,11.0,20.0,0.0
3026,3095,520,4.13,10.0,52.0,36.0
3027,3096,93,3.96,13.0,12.0,63.0
3028,3097,205,4.04,12.0,12.0,63.0
3029,3098,548,3.83,10.0,54.0,69.0
3030,3099,273,3.24,12.0,53.0,11.0
3031,3100,623,3.76,5.0,56.0,26.0
3032,3101,801,3.67,5.0,54.0,69.0
3033,3102,244,3.64,19.0,55.0,3.0
3034,3103,68,3.06,0.0,28.0,21.0
